H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.095,0.1527,0.0577,0.0908,0.0815,-0.0093,0.0782,0.0999,0.0217,0.0828,0.4486,0.3658,0.0741,0.3671,0.293,0.0768,0.1112,0.0344,0.0765,0.1133,0.0368,0.0839,0.0969,0.013,0.0602,0.1733,0.1131,0.0881,0.2802,0.1921,0.0918
0.1121,0.1914,0.0793,0.0703,0.066,-0.0043,0.0647,0.1048,0.0401,0.0834,0.3569,0.2735,0.076,0.3562,0.2802,0.081,0.0866,0.0056,0.0694,0.1309,0.0615,0.0849,0.1021,0.0172,0.0686,0.1477,0.0791,0.0889,0.27,0.1811,0.0931
0.0791,0.1487,0.0696,0.086,0.095,0.009,0.0762,0.0926,0.0164,0.0913,0.3162,0.2249,0.0639,0.3551,0.2912,0.0849,0.1097,0.0248,0.0673,0.1579,0.0906,0.1299,0.1106,-0.0193,0.0618,0.2245,0.1627,0.0813,0.2442,0.1629,0.0915
0.1124,0.1377,0.0253,0.0805,0.0879,0.0074,0.0786,0.1018,0.0232,0.0947,0.4022,0.3075,0.0794,0.5233,0.4439,0.0726,0.1328,0.0602,0.0765,0.1249,0.0484,0.0726,0.0737,0.0011,0.0573,0.1148,0.0575,0.0923,0.4965,0.4042,0.0844
0.1184,0.2317,0.1133,0.0924,0.086,-0.0064,0.0679,0.0975,0.0296,0.1097,0.3832,0.2735,0.0791,0.3437,0.2646,0.0892,0.1127,0.0235,0.0757,0.1111,0.0354,0.0784,0.0771,-0.0013,0.0768,0.1182,0.0414,0.1021,0.2143,0.1122,0.1029
0.1166,0.179,0.0624,0.0813,0.0863,0.005,0.0839,0.0982,0.0143,0.0915,0.3911,0.2996,0.0918,0.4508,0.359,0.1072,0.1473,0.0401,0.0596,0.0964,0.0368,0.0849,0.1058,0.0209,0.0749,0.1229,0.048,0.0849,0.1861,0.1012,0.0955
0.0921,0.1377,0.0456,0.0934,0.0974,0.004,0.0762,0.1052,0.029,0.1029,0.4085,0.3056,0.0762,0.5085,0.4323,0.0768,0.1344,0.0576,0.076,0.1254,0.0494,0.1037,0.0974,-0.0063,0.0536,0.1214,0.0678,0.0881,0.2143,0.1262,0.0905
0.0966,0.1575,0.0609,0.0689,0.0742,0.0053,0.0834,0.0871,0.0037,0.0905,0.6113,0.5208,0.0654,0.2912,0.2258,0.0889,0.105,0.0161,0.0755,0.1057,0.0302,0.0694,0.0649,-0.0045,0.0618,0.1064,0.0446,0.0849,0.2077,0.1228,0.0781
0.0847,0.1579,0.0732,0.0937,0.0744,-0.0193,0.0708,0.1049,0.0341,0.0939,0.2648,0.1709,0.0707,0.3047,0.234,0.0649,0.0852,0.0203,0.0768,0.1215,0.0447,0.0683,0.0702,0.0019,0.0683,0.1168,0.0485,0.0847,0.207,0.1223,0.0813
0.1116,0.1667,0.0551,0.0855,0.0823,-0.0032,0.0697,0.0987,0.029,0.1045,0.3479,0.2434,0.0813,0.3364,0.2551,0.0832,0.1115,0.0283,0.0654,0.1196,0.0542,0.1126,0.0947,-0.0179,0.0617,0.1258,0.0641,0.0942,0.2283,0.1341,0.091
0.0989,0.1764,0.0775,0.0868,0.081,-0.0058,0.0675,0.1016,0.0341,0.0926,0.3313,0.2387,0.0644,0.5822,0.5178,0.0979,0.1721,0.0742,0.0739,0.1172,0.0433,0.1076,0.1124,0.0048,0.0675,0.1482,0.0807,0.0768,0.2001,0.1233,0.0929
0.0944,0.1439,0.0495,0.0818,0.0958,0.014,0.052,0.0805,0.0285,0.1074,0.3152,0.2078,0.0747,0.5081,0.4334,0.0997,0.2324,0.1327,0.0681,0.1186,0.0505,0.134,0.1161,-0.0179,0.071,0.1266,0.0556,0.0823,0.2104,0.1281,0.0936
0.1372,0.2141,0.0769,0.0805,0.109,0.0285,0.0715,0.1108,0.0393,0.12,0.4143,0.2943,0.0797,0.5186,0.4389,0.0544,0.1009,0.0465,0.0765,0.1351,0.0586,0.0931,0.0905,-0.0026,0.0554,0.1274,0.072,0.0744,0.4419,0.3675,0.1095
0.1068,0.213,0.1062,0.0898,0.0726,-0.0172,0.0681,0.1032,0.0351,0.1121,0.3278,0.2157,0.0559,0.3717,0.3158,0.0741,0.1253,0.0512,0.0683,0.1209,0.0526,0.0849,0.1013,0.0164,0.0707,0.1496,0.0789,0.0958,0.2157,0.1199,0.0966
0.1002,0.1645,0.0643,0.0915,0.0849,-0.0066,0.0768,0.0898,0.013,0.1013,0.3323,0.231,0.0723,0.3461,0.2738,0.086,0.1206,0.0346,0.077,0.1177,0.0407,0.0778,0.1216,0.0438,0.061,0.1493,0.0883,0.0757,0.2357,0.16,0.1166
0.1184,0.1814,0.063,0.0779,0.0765,-0.0014,0.0676,0.0964,0.0288,0.1237,0.341,0.2173,0.0776,0.3852,0.3076,0.0844,0.105,0.0206,0.0868,0.137,0.0502,0.0902,0.0974,0.0072,0.066,0.1301,0.0641,0.0971,0.2283,0.1312,0.1058
