H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0847,0.169,0.0843,0.0678,0.2253,0.1575,0.0795,0.0784,-0.0011,0.0694,0.1662,0.0968,0.0828,0.3574,0.2746,0.0758,0.128,0.0522,0.0683,0.0916,0.0233,0.0845,0.0729,-0.0116,0.0618,0.1185,0.0567,0.0966,0.2086,0.112,0.1005
0.0931,0.1898,0.0967,0.0739,0.0987,0.0248,0.0884,0.0873,-0.0011,0.0541,0.1475,0.0934,0.0786,0.3206,0.242,0.0747,0.1328,0.0581,0.0807,0.1006,0.0199,0.0813,0.0744,-0.0069,0.05,0.1041,0.0541,0.1008,0.2009,0.1001,0.0992
0.0921,0.1168,0.0247,0.0778,0.101,0.0232,0.0596,0.0641,0.0045,0.0567,0.1385,0.0818,0.0776,0.3356,0.258,0.0684,0.132,0.0636,0.0778,0.1525,0.0747,0.0621,0.046,-0.0161,0.0752,0.3318,0.2566,0.0715,0.2866,0.2151,0.1158
0.076,0.0865,0.0105,0.0752,0.1095,0.0343,0.0631,0.0607,-0.0024,0.0428,0.3276,0.2848,0.0794,0.2957,0.2163,0.0692,0.1228,0.0536,0.0818,0.1186,0.0368,0.0886,0.0937,0.0051,0.0876,0.1195,0.0319,0.0947,0.4778,0.3831,0.1551
0.1474,0.2056,0.0582,0.0834,0.1124,0.029,0.0682,0.0639,-0.0043,0.0494,0.4829,0.4335,0.0973,1.0053,0.908,0.0908,0.2135,0.1227,0.0865,0.1386,0.0521,0.0898,0.0771,-0.0127,0.0811,0.1937,0.1126,0.1074,0.2394,0.132,0.1274
0.1084,0.111,0.0026,0.0855,0.1359,0.0504,0.055,0.0312,-0.0238,0.0623,0.1214,0.0591,0.0762,0.4358,0.3596,0.0834,0.1702,0.0868,0.0871,0.3662,0.2791,0.1124,0.122,0.0096,0.0871,0.1322,0.0451,0.1187,0.2407,0.122,0.134
0.0987,0.1514,0.0527,0.0744,0.0805,0.0061,0.0818,0.0757,-0.0061,0.0634,0.1449,0.0815,0.0876,0.3311,0.2435,0.077,0.1649,0.0879,0.0863,0.1399,0.0536,0.0789,0.0935,0.0146,0.0781,0.2458,0.1677,0.1037,0.2165,0.1128,0.1248
0.1105,0.1547,0.0442,0.0768,0.2124,0.1356,0.0757,0.114,0.0383,0.0865,0.1738,0.0873,0.0791,0.3376,0.2585,0.0721,0.1515,0.0794,0.0765,0.4463,0.3698,0.0934,0.1702,0.0768,0.0797,0.2166,0.1369,0.1082,0.2584,0.1502,0.115
0.0929,0.2613,0.1684,0.082,0.1142,0.0322,0.0763,0.0749,-0.0014,0.0507,0.2036,0.1529,0.0871,0.5239,0.4368,0.0684,0.1557,0.0873,0.0844,0.3015,0.2171,0.1211,0.1124,-0.0087,0.0663,0.1117,0.0454,0.1393,0.2616,0.1223,0.125
0.0918,0.2378,0.146,0.0198,0.3257,0.3059,0.0736,0.1048,0.0312,0.0831,0.1912,0.1081,0.077,0.2939,0.2169,0.0663,0.1172,0.0509,0.0723,0.1381,0.0658,0.0897,0.0935,0.0038,0.0826,0.1087,0.0261,0.0963,0.2325,0.1362,0.105
0.0992,0.1184,0.0192,0.0749,0.1269,0.052,0.0604,0.0818,0.0214,0.0686,0.2804,0.2118,0.0778,0.3289,0.2511,0.0678,0.134,0.0662,0.0918,0.1686,0.0768,0.0874,0.0829,-0.0045,0.07,0.1143,0.0443,0.0926,0.2159,0.1233,0.1018
0.1195,0.1099,-0.0096,0.0886,0.1764,0.0878,0.0918,0.0902,-0.0016,0.0879,0.2372,0.1493,0.0778,0.2965,0.2187,0.0588,0.1589,0.1001,0.0849,0.1024,0.0175,0.0868,0.1209,0.0341,0.0857,0.1477,0.062,0.1369,0.2705,0.1336,0.1158
0.0934,0.1643,0.0709,0.0852,0.1277,0.0425,0.0863,0.0877,0.0014,0.0536,0.1412,0.0876,0.0789,0.3198,0.2409,0.0652,0.1905,0.1253,0.0987,0.1149,0.0162,0.1039,0.1398,0.0359,0.0757,0.0968,0.0211,0.1364,0.2721,0.1357,0.1211
0.1205,0.1584,0.0379,0.0826,0.1119,0.0293,0.0826,0.076,-0.0066,0.0544,0.1111,0.0567,0.0691,0.3091,0.24,0.0596,0.1387,0.0791,0.0836,0.1138,0.0302,0.0881,0.0958,0.0077,0.081,0.0942,0.0132,0.1266,0.2388,0.1122,0.1182
0.1071,0.1321,0.025,0.077,0.5077,0.4307,0.0866,0.0826,-0.004,0.0605,0.1866,0.1261,0.0749,0.3192,0.2443,0.0663,0.1523,0.086,0.0778,0.1135,0.0357,0.0876,0.0948,0.0072,0.0673,0.1179,0.0506,0.1045,0.2953,0.1908,0.1424
0.0976,0.1368,0.0392,0.0762,0.1145,0.0383,0.0673,0.0507,-0.0166,0.0699,0.1495,0.0796,0.0478,0.3759,0.3281,0.0676,0.1423,0.0747,0.0849,0.1441,0.0592,0.1148,0.1013,-0.0135,0.0721,0.1209,0.0488,0.0857,0.2114,0.1257,0.1184
0.0915,0.116,0.0245,0.0646,0.1174,0.0528,0.0681,0.0771,0.009,0.042,0.311,0.269,0.0544,0.4129,0.3585,0.0665,0.2158,0.1493,0.091,0.1151,0.0241,0.0828,0.1016,0.0188,0.053,0.0667,0.0137,0.1316,0.2446,0.113,0.1158
0.0892,0.187,0.0978,0.0776,0.132,0.0544,0.0726,0.1014,0.0288,0.0493,0.1266,0.0773,0.0726,0.2612,0.1886,0.0818,0.1512,0.0694,0.1082,0.1668,0.0586,0.1071,0.1093,0.0022,0.0807,0.2207,0.14,0.091,0.2069,0.1159,0.1121
0.086,0.1057,0.0197,0.086,0.1219,0.0359,0.075,0.0573,-0.0177,0.0599,0.1432,0.0833,0.0694,0.3261,0.2567,0.0588,0.2566,0.1978,0.1089,0.2203,0.1114,0.0882,0.0726,-0.0156,0.0808,0.1942,0.1134,0.1118,0.2256,0.1138,0.1124
0.0984,0.1028,0.0044,0.0797,0.1196,0.0399,0.0655,0.0557,-0.0098,0.0876,0.3218,0.2342,0.0312,0.4269,0.3957,0.0639,0.1546,0.0907,0.0942,0.1078,0.0136,0.0876,0.0995,0.0119,0.067,0.0802,0.0132,0.0942,0.2515,0.1573,0.139
0.1161,0.1461,0.03,0.0952,0.12,0.0248,0.0615,0.0737,0.0122,0.0628,0.1409,0.0781,0.0747,0.2742,0.1995,0.0828,0.1746,0.0918,0.0942,0.1304,0.0362,0.0873,0.0818,-0.0055,0.096,0.1255,0.0295,0.1213,0.2486,0.1273,0.1308
0.0781,0.0825,0.0044,0.0762,0.1045,0.0283,0.0831,0.0699,-0.0132,0.0562,0.1525,0.0963,0.0844,0.292,0.2076,0.0663,0.1333,0.067,0.0818,0.3691,0.2873,0.0934,0.1038,0.0104,0.0776,0.1174,0.0398,0.1256,0.2244,0.0988,0.1111
0.0876,0.0864,-0.0012,0.0816,0.1249,0.0433,0.0663,0.0507,-0.0156,0.0892,0.3819,0.2927,0.09,0.3185,0.2285,0.0654,0.1232,0.0578,0.0857,0.1122,0.0265,0.0871,0.0784,-0.0087,0.0726,0.0998,0.0272,0.115,0.2446,0.1296,0.1153
0.1029,0.1007,-0.0022,0.0826,0.1032,0.0206,0.0829,0.0446,-0.0383,0.0621,0.1193,0.0572,0.0818,0.3308,0.249,0.0744,0.2545,0.1801,0.1377,0.165,0.0273,0.0818,0.1111,0.0293,0.0285,0.2701,0.2416,0.1353,0.2394,0.1041,0.0995
0.1193,0.1065,-0.0128,0.0826,0.1348,0.0522,0.0857,0.0364,-0.0493,0.0928,0.0981,0.0053,0.0834,0.2982,0.2148,0.0702,0.1388,0.0686,0.0931,0.1156,0.0225,0.0876,0.0906,0.003,0.0816,0.0678,-0.0138,0.1422,0.2426,0.1004,0.1153
0.1002,0.1262,0.026,0.0794,0.1728,0.0934,0.0889,0.0828,-0.0061,0.0847,0.1775,0.0928,0.0636,0.2939,0.2303,0.0683,0.1957,0.1274,0.1129,0.1462,0.0333,0.0995,0.0839,-0.0156,0.0732,0.1381,0.0649,0.1137,0.275,0.1613,0.082
0.1192,0.1292,0.01,0.0699,0.1306,0.0607,0.0765,0.0863,0.0098,0.1071,0.1841,0.077,0.0791,0.2991,0.22,0.072,0.1805,0.1085,0.0907,0.0995,0.0088,0.1,0.1146,0.0146,0.0799,0.1195,0.0396,0.1237,0.2193,0.0956,0.1089
0.1253,0.1358,0.0105,0.0673,0.114,0.0467,0.0712,0.095,0.0238,0.0673,0.1891,0.1218,0.0944,0.3121,0.2177,0.0752,0.1837,0.1085,0.0839,0.136,0.0521,0.099,0.0816,-0.0174,0.07,0.0689,-0.0011,0.1541,0.2597,0.1056,0.1071
0.0826,0.1479,0.0653,0.0773,0.0887,0.0114,0.0826,0.0842,0.0016,0.0538,0.1382,0.0844,0.0657,0.3195,0.2538,0.0694,0.1472,0.0778,0.0958,0.1998,0.104,0.1135,0.109,-0.0045,0.0766,0.0988,0.0222,0.0831,0.411,0.3279,0.0923
0.0707,0.2518,0.1811,0.0799,0.1176,0.0377,0.0483,0.0992,0.0509,0.0844,0.2107,0.1263,0.0599,0.2939,0.234,0.0634,0.1876,0.1242,0.0615,0.2393,0.1778,0.101,0.1029,0.0019,0.0694,0.1527,0.0833,0.0966,0.9356,0.839,0.119
0.1042,0.149,0.0448,0.0828,0.0857,0.0029,0.0918,0.0567,-0.0351,0.0728,0.1026,0.0298,0.0799,0.3216,0.2417,0.0644,0.3569,0.2925,0.0894,0.1088,0.0194,0.0979,0.0818,-0.0161,0.0755,0.1546,0.0791,0.1126,0.2061,0.0935,0.1129
0.1121,0.1228,0.0107,0.0807,0.119,0.0383,0.0745,0.0515,-0.023,0.0776,0.1269,0.0493,0.0863,0.2655,0.1792,0.0663,0.1349,0.0686,0.0813,0.1297,0.0484,0.0953,0.0779,-0.0174,0.0866,0.0849,-0.0017,0.123,0.2822,0.1592,0.1836
