H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0868,0.101,0.0142,0.0847,0.0903,0.0056,0.0734,0.0061,-0.0673,0.0604,0.2791,0.2187,0.067,0.2707,0.2037,0.0702,0.0979,0.0277,0.0797,0.1014,0.0217,0.0876,0.0887,0.0011,0.0683,0.1052,0.0369,0.1029,0.207,0.1041,0.0826
0.0997,0.1094,0.0097,0.072,0.0976,0.0256,0.0662,0.0612,-0.005,0.047,0.1071,0.0601,0.0681,0.209,0.1409,0.0583,0.1124,0.0541,0.0778,0.1066,0.0288,0.0734,0.0581,-0.0153,0.0639,0.1201,0.0562,0.0892,0.1701,0.0809,0.0865
0.0776,0.0918,0.0142,0.0673,0.1122,0.0449,0.0591,0.038,-0.0211,0.0478,0.1235,0.0757,0.0462,0.2546,0.2084,0.0704,0.1166,0.0462,0.0681,0.1494,0.0813,0.0992,0.081,-0.0182,0.0623,0.0517,-0.0106,0.0984,0.2813,0.1829,0.1134
0.1233,0.116,-0.0073,0.0763,0.1238,0.0475,0.0528,0.0547,0.0019,0.0689,0.1507,0.0818,0.0588,0.2068,0.148,0.0695,0.1183,0.0488,0.0665,0.0935,0.027,0.0874,0.08,-0.0074,0.0689,0.0945,0.0256,0.1132,0.2199,0.1067,0.0958
0.0942,0.1282,0.034,0.0813,0.1264,0.0451,0.0684,0.0673,-0.0011,0.0826,0.1256,0.043,0.0699,0.2309,0.161,0.0681,0.1206,0.0525,0.0654,0.0969,0.0315,0.0984,0.0934,-0.005,0.0797,0.0736,-0.0061,0.1287,0.252,0.1233,0.1074
0.095,0.1363,0.0413,0.1039,0.3695,0.2656,0.0626,0.0533,-0.0093,0.065,0.1618,0.0968,0.0646,0.2628,0.1982,0.051,0.1106,0.0596,0.0675,0.0987,0.0312,0.0831,0.0768,-0.0063,0.0757,0.1063,0.0306,0.0997,0.2117,0.112,0.0926
0.1,0.0946,-0.0054,0.0678,0.1164,0.0486,0.0662,0.0522,-0.014,0.0546,0.116,0.0614,0.0628,0.223,0.1602,0.0634,0.1333,0.0699,0.0749,0.1088,0.0339,0.0934,0.0618,-0.0316,0.0609,0.0904,0.0295,0.095,0.222,0.127,0.101
0.0842,0.0881,0.0039,0.0691,0.1129,0.0438,0.0742,0.0507,-0.0235,0.0576,0.0882,0.0306,0.0886,0.2266,0.138,0.0586,0.1412,0.0826,0.0715,0.1035,0.032,0.08,0.0589,-0.0211,0.0647,0.0834,0.0187,0.1234,0.2325,0.1091,0.0984
0.1068,0.1081,0.0013,0.0831,0.11,0.0269,0.0708,0.0681,-0.0027,0.0716,0.094,0.0224,0.0617,0.2251,0.1634,0.0686,0.1277,0.0591,0.0747,0.1096,0.0349,0.0858,0.061,-0.0248,0.0752,0.1836,0.1084,0.0929,0.2162,0.1233,0.0918
0.1224,0.1199,-0.0025,0.0726,0.1169,0.0443,0.0699,0.0588,-0.0111,0.0884,0.09,0.0016,0.0702,0.2095,0.1393,0.0732,0.1313,0.0581,0.0776,0.1001,0.0225,0.0976,0.0641,-0.0335,0.0721,0.103,0.0309,0.1055,0.199,0.0935,0.0939
0.091,0.101,0.01,0.0878,0.1284,0.0406,0.0713,0.0615,-0.0098,0.1151,0.0918,-0.0233,0.0629,0.1953,0.1324,0.0784,0.1887,0.1103,0.0678,0.1061,0.0383,0.105,0.0818,-0.0232,0.0533,0.0744,0.0211,0.1229,0.2148,0.0919,0.0889
0.0884,0.0962,0.0078,0.0715,0.1383,0.0668,0.0718,0.0306,-0.0412,0.0468,0.1069,0.0601,0.0681,0.2597,0.1916,0.0584,0.1505,0.0921,0.0813,0.1091,0.0278,0.0863,0.088,0.0017,0.0683,0.0701,0.0018,0.1269,0.2552,0.1283,0.0673
0.0823,0.0973,0.015,0.0681,0.0953,0.0272,0.0681,0.0504,-0.0177,0.056,0.1346,0.0786,0.0362,0.223,0.1868,0.0734,0.1014,0.028,0.0715,0.2177,0.1462,0.1142,0.0942,-0.02,0.0636,0.1061,0.0425,0.1203,0.223,0.1027,0.0955
0.0776,0.0807,0.0031,0.0797,0.1876,0.1079,0.0831,0.2775,0.1944,0.0984,0.1749,0.0765,0.0826,0.2237,0.1411,0.0783,0.1588,0.0805,0.0657,0.0644,-0.0013,0.1169,0.1383,0.0214,0.0723,0.1158,0.0435,0.1448,0.2518,0.107,0.0984
0.0791,0.0972,0.0181,0.0744,0.1477,0.0733,0.0633,0.0348,-0.0285,0.0594,0.1085,0.0491,0.0728,0.2279,0.1551,0.0626,0.1407,0.0781,0.0747,0.0838,0.0091,0.1063,0.0905,-0.0158,0.0367,0.0676,0.0309,0.0834,0.2858,0.2024,0.1646
0.0942,0.1229,0.0287,0.0794,0.0989,0.0195,0.0829,0.0755,-0.0074,0.085,0.0491,-0.0359,0.0997,0.2372,0.1375,0.0583,0.1668,0.1085,0.0923,0.1446,0.0523,0.1108,0.0813,-0.0295,0.0604,0.1097,0.0493,0.1058,0.2117,0.1059,0.1037
0.0844,0.1002,0.0158,0.0905,0.1085,0.018,0.0757,0.0683,-0.0074,0.1177,0.087,-0.0307,0.0871,0.2269,0.1398,0.0736,0.138,0.0644,0.0744,0.1188,0.0444,0.0879,0.0681,-0.0198,0.0621,0.0811,0.019,0.1068,0.2138,0.107,0.1018
0.0857,0.103,0.0173,0.0839,0.0802,-0.0037,0.0726,0.0575,-0.0151,0.0837,0.1114,0.0277,0.0844,0.2277,0.1433,0.0723,0.1892,0.1169,0.0364,0.05,0.0136,0.0971,0.2274,0.1303,0.105,0.178,0.073,0.095,0.4171,0.3221,0.1042
0.0773,0.0714,-0.0059,0.0707,0.1106,0.0399,0.0753,0.0486,-0.0267,0.0908,0.0499,-0.0409,0.0865,0.242,0.1555,0.0591,0.1588,0.0997,0.057,0.0924,0.0354,0.0815,0.2996,0.2181,0.0818,0.1646,0.0828,0.1129,0.2043,0.0914,0.0915
0.0644,0.0915,0.0271,0.0636,0.0858,0.0222,0.075,0.0544,-0.0206,0.085,0.0623,-0.0227,0.0776,0.2072,0.1296,0.0808,0.1433,0.0625,0.028,0.2559,0.2279,0.0892,0.066,-0.0232,0.062,0.1232,0.0612,0.0847,0.2159,0.1312,0.0981
0.0823,0.1007,0.0184,0.0773,0.11,0.0327,0.0773,0.0617,-0.0156,0.0792,0.0654,-0.0138,0.0737,0.2315,0.1578,0.0596,0.4341,0.3745,0.0588,0.1145,0.0557,0.1034,0.143,0.0396,0.0678,0.1997,0.1319,0.0831,0.2246,0.1415,0.0995
0.0881,0.0907,0.0026,0.0747,0.1124,0.0377,0.0655,0.0409,-0.0246,0.108,0.0884,-0.0196,0.0926,0.2325,0.1399,0.075,0.1035,0.0285,0.1055,0.1481,0.0426,0.1064,0.0726,-0.0338,0.0663,0.0927,0.0264,0.1018,0.1911,0.0893,0.1039
0.0915,0.0928,0.0013,0.0631,0.1056,0.0425,0.0691,0.0588,-0.0103,0.1006,0.0575,-0.0431,0.1011,0.2452,0.1441,0.0752,0.1494,0.0742,0.1,0.1212,0.0212,0.1111,0.0945,-0.0166,0.0834,0.0749,-0.0085,0.1348,0.2365,0.1017,0.1263
0.1021,0.1585,0.0564,0.0807,0.1058,0.0251,0.0673,0.0832,0.0159,0.0731,0.1179,0.0448,0.0789,0.2142,0.1353,0.0602,0.1335,0.0733,0.0836,0.1341,0.0505,0.0979,0.0676,-0.0303,0.0718,0.1045,0.0327,0.1084,0.2051,0.0967,0.0987
0.0726,0.1023,0.0297,0.0789,0.1124,0.0335,0.0826,0.0586,-0.024,0.1055,0.0659,-0.0396,0.085,0.2409,0.1559,0.0626,0.117,0.0544,0.0784,0.1531,0.0747,0.0942,0.0525,-0.0417,0.079,0.1252,0.0462,0.09,0.1804,0.0904,0.0971
0.0857,0.0798,-0.0059,0.0818,0.1164,0.0346,0.0644,0.0377,-0.0267,0.08,0.0789,-0.0011,0.096,0.2146,0.1186,0.0778,0.1694,0.0916,0.0865,0.1636,0.0771,0.095,0.0781,-0.0169,0.051,0.0911,0.0401,0.0815,0.2763,0.1948,0.0736
0.0963,0.1147,0.0184,0.0873,0.1034,0.0161,0.065,0.0586,-0.0064,0.1122,0.0837,-0.0285,0.0863,0.2407,0.1544,0.0715,0.1551,0.0836,0.0889,0.271,0.1821,0.095,0.0937,-0.0013,0.0618,0.1074,0.0456,0.1105,0.2164,0.1059,0.1087
0.0702,0.0715,0.0013,0.0715,0.1085,0.037,0.0734,0.0525,-0.0209,0.0808,0.0396,-0.0412,0.0794,0.214,0.1346,0.0916,0.1605,0.0689,0.0675,0.1333,0.0658,0.0341,0.2079,0.1738,0.0849,0.1382,0.0533,0.1013,0.1948,0.0935,0.0886
0.0871,0.0973,0.0102,0.0907,0.1095,0.0188,0.0649,0.0298,-0.0351,0.0831,0.1527,0.0696,0.0723,0.2209,0.1486,0.0766,0.1797,0.1031,0.0642,0.0629,-0.0013,0.1019,0.1212,0.0193,0.0451,0.1055,0.0604,0.0794,0.213,0.1336,0.0918
0.0971,0.0801,-0.017,0.0876,0.1723,0.0847,0.0613,0.0412,-0.0201,0.0455,0.2755,0.23,0.0694,0.3021,0.2327,0.0697,0.2578,0.1881,0.0636,0.1141,0.0505,0.1019,0.0742,-0.0277,0.0647,0.1459,0.0812,0.0691,0.2444,0.1753,0.1084
0.0847,0.1105,0.0258,0.0697,0.1053,0.0356,0.0634,0.0441,-0.0193,0.1032,0.081,-0.0222,0.0952,0.2235,0.1283,0.0839,0.1398,0.0559,0.0784,0.1726,0.0942,0.1029,0.0734,-0.0295,0.0865,0.1237,0.0372,0.0617,0.2119,0.1502,0.1018
0.0855,0.0875,0.002,0.0702,0.119,0.0488,0.0768,0.0546,-0.0222,0.0787,0.1106,0.0319,0.0934,0.2295,0.1361,0.067,0.1182,0.0512,0.0778,0.1119,0.0341,0.1056,0.0771,-0.0285,0.0565,0.1082,0.0517,0.0565,0.1774,0.1209,0.1045
0.0681,0.0883,0.0202,0.071,0.0966,0.0256,0.0678,0.0699,0.0021,0.1092,0.0567,-0.0525,0.0952,0.2232,0.128,0.0676,0.1059,0.0383,0.0668,0.2096,0.1428,0.1153,0.0834,-0.0319,0.0895,0.1694,0.0799,0.0712,0.3551,0.2839,0.0976
0.0915,0.0957,0.0042,0.0865,0.1229,0.0364,0.0744,0.0541,-0.0203,0.0625,0.1624,0.0999,0.0657,0.1966,0.1309,0.0694,0.1435,0.0741,0.0805,0.2125,0.132,0.0929,0.0676,-0.0253,0.0742,0.157,0.0828,0.1583,0.289,0.1307,0.0955
0.0881,0.1023,0.0142,0.0813,0.1003,0.019,0.0744,0.0641,-0.0103,0.0924,0.0509,-0.0415,0.1008,0.2431,0.1423,0.0731,0.1733,0.1002,0.0892,0.1476,0.0584,0.1039,0.062,-0.0419,0.0596,0.0744,0.0148,0.1646,0.3372,0.1726,0.1103
0.0773,0.0867,0.0094,0.0747,0.109,0.0343,0.0573,0.0475,-0.0098,0.104,0.0509,-0.0531,0.0871,0.2183,0.1312,0.0705,0.3421,0.2716,0.1039,0.1557,0.0518,0.1003,0.076,-0.0243,0.0768,0.1989,0.1221,0.1116,0.2141,0.1025,0.0966
