H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0749,0.8211,0.7462,0.091,1.3262,1.2352,0.0562,0.1301,0.0739,0.072,1.2987,1.2267,0.0541,0.7109,0.6568,0.0551,1.5702,1.5151,0.0818,0.1468,0.065,0.0884,0.358,0.2696,0.0617,0.3418,0.2801,0.0457,1.6036,1.5579,0.0583
0.0733,1.4521,1.3788,0.0507,1.6161,1.5654,0.071,0.1428,0.0718,0.0915,0.9311,0.8396,0.038,0.5431,0.5051,0.0399,0.8425,0.8026,0.0549,0.1138,0.0589,0.0839,0.2113,0.1274,0.0554,0.3326,0.2772,0.0333,0.7787,0.7454,0.0496
0.0544,1.1126,1.0582,0.0483,1.0718,1.0235,0.0512,0.1419,0.0907,0.0873,0.9048,0.8175,0.0636,1.2285,1.1649,0.0399,0.6386,0.5987,0.0562,0.1032,0.047,0.0823,0.2538,0.1715,0.0488,0.27,0.2212,0.0557,0.347,0.2913,0.0288
0.0451,0.5978,0.5527,0.0641,0.827,0.7629,0.0549,0.1246,0.0697,0.0757,0.4441,0.3684,0.0438,0.5563,0.5125,0.0451,0.5494,0.5043,0.0559,0.099,0.0431,0.1095,0.4126,0.3031,0.0507,0.4953,0.4446,0.0412,1.2897,1.2485,0.0739
0.0578,0.8597,0.8019,0.0541,0.5098,0.4557,0.0615,0.1182,0.0567,0.1042,0.6836,0.5794,0.0483,0.6025,0.5542,0.0401,0.7129,0.6728,0.0493,0.1185,0.0692,0.1269,0.3065,0.1796,0.0718,0.793,0.7212,0.0472,1.9447,1.8975,0.1176
0.0557,0.7041,0.6484,0.043,0.692,0.649,0.061,0.108,0.047,0.1002,0.2787,0.1785,0.0443,0.7611,0.7168,0.0428,0.5708,0.528,0.0604,0.0987,0.0383,0.1084,0.2142,0.1058,0.057,0.408,0.351,0.0557,0.3428,0.2871,0.0551
0.0607,1.608,1.5473,0.0567,0.794,0.7373,0.071,0.1101,0.0391,0.0831,0.4663,0.3832,0.0549,0.5115,0.4566,0.0472,0.6007,0.5535,0.061,0.1043,0.0433,0.1063,0.2617,0.1554,0.0488,0.3283,0.2795,0.037,0.4069,0.3699,0.0525
0.0544,0.6767,0.6223,0.0567,0.5512,0.4945,0.062,0.1127,0.0507,0.0749,0.3481,0.2732,0.0507,0.8722,0.8215,0.0507,1.2741,1.2234,0.0596,0.143,0.0834,0.0934,0.3216,0.2282,0.0454,0.3661,0.3207,0.0501,0.3108,0.2607,0.0477
0.0538,0.5039,0.4501,0.0559,0.5654,0.5095,0.0583,0.1116,0.0533,0.0966,0.4489,0.3523,0.0509,0.5602,0.5093,0.0472,0.4787,0.4315,0.0723,0.1051,0.0328,0.1092,0.3701,0.2609,0.0488,0.3146,0.2658,0.0615,0.3053,0.2438,0.048
0.061,1.2376,1.1766,0.0573,0.7846,0.7273,0.0596,0.0823,0.0227,0.0855,0.2788,0.1933,0.0625,0.5953,0.5328,0.047,0.7121,0.6651,0.0472,0.061,0.0138,0.0968,0.1944,0.0976,0.057,0.2601,0.2031,0.0449,0.2473,0.2024,0.0495
0.053,0.4804,0.4274,0.0662,0.841,0.7748,0.0567,0.1285,0.0718,0.1092,0.8755,0.7663,0.0573,0.5302,0.4729,0.0491,0.4682,0.4191,0.0628,0.109,0.0462,0.1155,0.1799,0.0644,0.0649,0.3405,0.2756,0.0185,0.3509,0.3324,0.0668
0.0652,0.611,0.5458,0.048,0.5625,0.5145,0.048,0.1203,0.0723,0.1005,0.6247,0.5242,0.0533,0.4018,0.3485,0.0364,0.5111,0.4747,0.0433,0.0983,0.055,0.114,0.2135,0.0995,0.0483,0.4006,0.3523,0.0454,0.3288,0.2834,0.0512
0.0399,0.7927,0.7528,0.0383,0.7158,0.6775,0.053,0.111,0.058,0.1031,0.477,0.3739,0.0433,0.4962,0.4529,0.0451,0.4574,0.4123,0.0718,0.1215,0.0497,0.1161,0.2203,0.1042,0.0673,0.3049,0.2376,0.0575,0.2987,0.2412,0.053
0.0478,0.6701,0.6223,0.0623,0.5394,0.4771,0.0628,0.1124,0.0496,0.0847,0.5958,0.5111,0.0639,0.4809,0.417,0.0412,0.4872,0.446,0.0641,0.0792,0.0151,0.086,0.2153,0.1293,0.0525,0.3051,0.2526,0.048,0.2829,0.2349,0.0463
0.0412,0.5894,0.5482,0.0467,0.7674,0.7207,0.0488,0.1208,0.072,0.0823,0.8563,0.774,0.061,0.8651,0.8041,0.0317,0.545,0.5133,0.0528,0.1489,0.0961,0.1298,0.257,0.1272,0.0784,0.3954,0.317,0.0496,0.2984,0.2488,0.0486
0.0544,1.8507,1.7963,0.0641,0.5897,0.5256,0.0736,0.1804,0.1068,0.0813,0.4792,0.3979,0.0464,0.4405,0.3941,0.0438,0.4513,0.4075,0.0644,0.0983,0.0339,0.1071,0.2453,0.1382,0.0607,0.4381,0.3774,0.0562,0.3488,0.2926,0.0515
0.053,0.959,0.906,0.0575,0.7147,0.6572,0.0599,0.1274,0.0675,0.0997,1.083,0.9833,0.043,0.4532,0.4102,0.0488,0.4906,0.4418,0.0607,0.104,0.0433,0.11,0.1989,0.0889,0.0515,0.4494,0.3979,0.0628,0.3926,0.3298,0.0466
0.0467,0.9282,0.8815,0.0433,1.086,1.0427,0.0536,0.1288,0.0752,0.0784,0.6322,0.5538,0.0483,0.5473,0.499,0.0396,0.4711,0.4315,0.0602,0.0906,0.0304,0.1045,0.2238,0.1193,0.0538,0.3373,0.2835,0.0541,0.3198,0.2657,0.0525
0.0391,0.7313,0.6922,0.0486,0.5404,0.4918,0.0509,0.1121,0.0612,0.0958,0.34,0.2442,0.0504,0.4431,0.3927,0.0472,0.4014,0.3542,0.0641,0.0929,0.0288,0.1403,0.2385,0.0982,0.0586,0.3822,0.3236,0.0464,0.3614,0.315,0.0499
