H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.066,0.1303,0.0643,0.106,0.4491,0.3431,0.0501,0.2653,0.2152,0.0733,0.5408,0.4675,0.0665,0.8851,0.8186,0.052,0.6707,0.6187,0.0538,0.1494,0.0956,0.1132,0.2019,0.0887,0.0486,0.2909,0.2423,0.0457,0.2906,0.2449,0.0414
0.0646,0.1086,0.044,0.0739,0.302,0.2281,0.0636,0.3358,0.2722,0.0723,0.471,0.3987,0.0678,0.7224,0.6546,0.0615,0.7797,0.7182,0.0649,0.1003,0.0354,0.1079,0.2575,0.1496,0.052,0.3418,0.2898,0.0501,0.309,0.2589,0.0441
0.0581,0.5788,0.5207,0.0778,0.206,0.1282,0.066,0.4112,0.3452,0.0741,0.4675,0.3934,0.0726,0.6708,0.5982,0.0665,0.7599,0.6934,0.0631,0.1117,0.0486,0.0984,0.2498,0.1514,0.061,0.297,0.236,0.0607,0.4026,0.3419,0.0425
0.0578,0.4826,0.4248,0.0839,0.2506,0.1667,0.0702,0.3387,0.2685,0.0689,0.692,0.6231,0.0657,0.6045,0.5388,0.0712,0.4908,0.4196,0.0699,0.1757,0.1058,0.1113,0.4109,0.2996,0.0522,0.3141,0.2619,0.0472,0.478,0.4308,0.0451
0.0707,0.5464,0.4757,0.0826,0.2206,0.138,0.061,0.3276,0.2666,0.0947,0.6047,0.51,0.0747,0.752,0.6773,0.0665,0.4669,0.4004,0.0712,0.075,0.0038,0.1211,0.2918,0.1707,0.0575,0.2838,0.2263,0.0554,0.4306,0.3752,0.0591
0.0617,0.6679,0.6062,0.0894,0.2023,0.1129,0.0736,0.258,0.1844,0.0987,0.4025,0.3038,0.0636,0.6467,0.5831,0.0565,0.5887,0.5322,0.052,0.0877,0.0357,0.1129,0.2369,0.124,0.0551,0.2887,0.2336,0.0377,0.3208,0.2831,0.0391
0.048,0.4395,0.3915,0.0633,0.2123,0.149,0.0525,0.3484,0.2959,0.0752,0.4167,0.3415,0.0668,0.5257,0.4589,0.0612,0.4312,0.37,0.0641,0.0951,0.031,0.1232,0.276,0.1528,0.0578,0.3001,0.2423,0.0546,0.3533,0.2987,0.0356
0.0649,0.5063,0.4414,0.0736,0.2094,0.1358,0.0657,0.2767,0.211,0.0757,0.3645,0.2888,0.066,0.5893,0.5233,0.0723,0.4615,0.3892,0.0588,0.0895,0.0307,0.1179,0.263,0.1451,0.0544,0.2899,0.2355,0.0399,0.3431,0.3032,0.0483
0.0602,0.3228,0.2626,0.0718,0.2493,0.1775,0.0636,0.3023,0.2387,0.0807,0.4235,0.3428,0.0586,0.4714,0.4128,0.0533,0.4605,0.4072,0.0699,0.1014,0.0315,0.11,0.3126,0.2026,0.047,0.3131,0.2661,0.0554,0.3443,0.2889,0.0333
0.0578,0.4264,0.3686,0.0612,0.205,0.1438,0.0686,0.4078,0.3392,0.0789,0.4122,0.3333,0.0702,0.5499,0.4797,0.0599,0.5755,0.5156,0.0602,0.1515,0.0913,0.0849,0.2514,0.1665,0.0451,0.3022,0.2571,0.0533,0.3306,0.2773,0.0388
