H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0773,0.1297,0.0524,0.1,0.8329,0.7329,0.0649,0.1359,0.071,0.0657,1.0881,1.0224,0.0488,0.912,0.8632,0.0409,0.7933,0.7524,0.061,0.098,0.037,0.0915,0.1926,0.1011,0.0499,0.3218,0.2719,0.0467,0.2631,0.2164,0.0554
0.0578,1.3929,1.3351,0.0533,0.5201,0.4668,0.067,0.1432,0.0762,0.0723,0.5736,0.5013,0.0454,0.8147,0.7693,0.0483,0.6254,0.5771,0.0636,0.1547,0.0911,0.0871,0.3485,0.2614,0.0488,0.4214,0.3726,0.0285,0.3778,0.3493,0.0449
0.0562,1.2855,1.2293,0.0573,0.8904,0.8331,0.0623,0.1029,0.0406,0.0836,0.327,0.2434,0.0536,0.6702,0.6166,0.0533,0.5348,0.4815,0.0673,0.1294,0.0621,0.1195,0.1982,0.0787,0.0517,0.366,0.3143,0.0544,0.2969,0.2425,0.0428
0.0562,0.8641,0.8079,0.0744,0.1778,0.1034,0.0752,0.3698,0.2946,0.0712,0.5224,0.4512,0.0599,0.5888,0.5289,0.0575,0.582,0.5245,0.0588,0.1109,0.0521,0.0657,0.2079,0.1422,0.0533,0.3186,0.2653,0.0628,0.4403,0.3775,0.0507
0.0541,1.4105,1.3564,0.0467,0.8961,0.8494,0.0625,0.1306,0.0681,0.0797,0.7643,0.6846,0.0483,0.4421,0.3938,0.0551,0.4702,0.4151,0.0644,0.0864,0.022,0.1137,0.2293,0.1156,0.0578,0.2949,0.2371,0.0517,0.3488,0.2971,0.0493
0.061,0.5211,0.4601,0.0723,0.2023,0.13,0.0644,0.326,0.2616,0.0649,0.4022,0.3373,0.0588,0.4497,0.3909,0.052,0.5789,0.5269,0.0662,0.2319,0.1657,0.0834,0.3938,0.3104,0.0752,0.5464,0.4712,0.0615,0.2937,0.2322,0.0536
0.0628,0.9664,0.9036,0.0797,0.1971,0.1174,0.0726,0.3171,0.2445,0.0855,0.4998,0.4143,0.0604,0.5856,0.5252,0.0697,0.4764,0.4067,0.0681,0.1117,0.0436,0.1229,0.3835,0.2606,0.048,0.3742,0.3262,0.0639,0.2845,0.2206,0.0538
0.0615,0.6967,0.6352,0.0749,0.2202,0.1453,0.0649,0.3365,0.2716,0.1113,0.5174,0.4061,0.0567,0.4816,0.4249,0.0525,0.4444,0.3919,0.0662,0.0972,0.031,0.1134,0.2511,0.1377,0.0591,0.4707,0.4116,0.0541,0.2979,0.2438,0.0522
0.0602,1.2449,1.1847,0.0488,0.3969,0.3481,0.0625,0.1535,0.091,0.0852,0.4821,0.3969,0.0646,0.6952,0.6306,0.0573,0.5573,0.5,0.0646,0.1172,0.0526,0.0913,0.2662,0.1749,0.0683,0.3138,0.2455,0.0567,0.3187,0.262,0.0335
0.0594,0.3325,0.2731,0.0757,0.2999,0.2242,0.0673,0.1823,0.115,0.0747,0.5077,0.433,0.062,0.7453,0.6833,0.0551,0.5095,0.4544,0.0654,0.089,0.0236,0.1053,0.2111,0.1058,0.0604,0.2711,0.2107,0.0583,0.2963,0.238,0.0496
0.0615,0.4475,0.386,0.0623,0.2395,0.1772,0.0689,0.2572,0.1883,0.0757,0.4773,0.4016,0.0602,0.6373,0.5771,0.0501,0.4017,0.3516,0.0615,0.079,0.0175,0.1298,0.2586,0.1288,0.0578,0.3276,0.2698,0.0488,0.2816,0.2328,0.0486
0.0631,0.4327,0.3696,0.0741,0.2366,0.1625,0.0612,0.3162,0.255,0.0681,0.4041,0.336,0.0604,0.6072,0.5468,0.0501,0.427,0.3769,0.0731,0.0824,0.0093,0.1332,0.2678,0.1346,0.0557,0.2719,0.2162,0.0551,0.2617,0.2066,0.0525
0.0575,0.4002,0.3427,0.071,0.2161,0.1451,0.0649,0.2746,0.2097,0.0747,0.3761,0.3014,0.0578,0.5375,0.4797,0.0496,0.3851,0.3355,0.0681,0.166,0.0979,0.1079,0.3239,0.216,0.0522,0.346,0.2938,0.0538,0.3667,0.3129,0.0309
0.0633,0.6537,0.5904,0.0691,0.1712,0.1021,0.0636,0.3242,0.2606,0.0868,0.4452,0.3584,0.0673,0.5867,0.5194,0.0472,0.4613,0.4141,0.0707,0.1565,0.0858,0.1084,0.4479,0.3395,0.0583,0.3141,0.2558,0.0507,0.3771,0.3264,0.0459
0.0499,0.5593,0.5094,0.0733,0.2387,0.1654,0.0512,0.2337,0.1825,0.0794,0.4863,0.4069,0.0673,0.5049,0.4376,0.0478,0.3588,0.311,0.0744,0.0758,0.0014,0.124,0.2659,0.1419,0.0631,0.3054,0.2423,0.0581,0.3177,0.2596,0.0493
0.0704,0.333,0.2626,0.0699,0.1788,0.1089,0.0773,0.2762,0.1989,0.0818,0.355,0.2732,0.067,0.5763,0.5093,0.0567,0.4603,0.4036,0.0594,0.0901,0.0307,0.1395,0.2406,0.1011,0.062,0.2724,0.2104,0.0599,0.2613,0.2014,0.0554
0.0596,0.2439,0.1843,0.0646,0.1646,0.1,0.0654,0.2732,0.2078,0.0765,0.3848,0.3083,0.0604,0.4917,0.4313,0.0409,0.3809,0.34,0.0689,0.0993,0.0304,0.1488,0.2612,0.1124,0.0612,0.2727,0.2115,0.0633,0.2771,0.2138,0.0546
0.0528,0.6134,0.5606,0.0641,0.2801,0.216,0.0538,0.1899,0.1361,0.0773,0.3115,0.2342,0.0557,0.4833,0.4276,0.0525,0.4217,0.3692,0.0591,0.0837,0.0246,0.1129,0.2322,0.1193,0.0596,0.2822,0.2226,0.0549,0.2824,0.2275,0.0425
0.0657,0.6785,0.6128,0.1187,0.2754,0.1567,0.047,0.2092,0.1622,0.0871,0.8547,0.7676,0.066,0.9709,0.9049,0.0457,0.4257,0.38,0.0551,0.0573,0.0022,0.1229,0.2445,0.1216,0.0517,0.3141,0.2624,0.0612,0.3438,0.2826,0.0462
0.0704,0.2742,0.2038,0.0768,0.1865,0.1097,0.076,0.3408,0.2648,0.0778,0.3004,0.2226,0.0675,0.4407,0.3732,0.0631,0.6101,0.547,0.0668,0.1144,0.0476,0.09,0.2541,0.1641,0.057,0.2838,0.2268,0.043,0.4543,0.4113,0.0496
0.0615,0.3953,0.3338,0.0718,0.1641,0.0923,0.0718,0.3089,0.2371,0.0728,0.3681,0.2953,0.0662,0.5001,0.4339,0.0512,0.5478,0.4966,0.0617,0.1056,0.0439,0.0831,0.181,0.0979,0.0625,0.3125,0.25,0.0654,0.3295,0.2641,0.0472
0.0507,0.3782,0.3275,0.0636,0.1536,0.09,0.0657,0.682,0.6163,0.1111,0.9006,0.7895,0.043,0.639,0.596,0.0401,0.4112,0.3711,0.0478,0.0561,0.0083,0.1263,0.2139,0.0876,0.061,0.2519,0.1909,0.0596,0.3227,0.2631,0.0449
