H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0998,0.1208,0.021,0.052,0.147,0.095,0.0681,0.142,0.0739,0.065,0.2735,0.2085,0.0539,0.2063,0.1524,0.0533,0.0845,0.0312,0.0847,0.1297,0.045,0.0483,0.0745,0.0262,0.0779,0.1887,0.1108,0.0737,0.1652,0.0915,0.062
0.0871,0.1509,0.0638,0.071,0.1288,0.0578,0.0774,0.1489,0.0715,0.0787,0.2154,0.1367,0.056,0.1893,0.1333,0.0426,0.0772,0.0346,0.0861,0.1213,0.0352,0.052,0.0795,0.0275,0.0755,0.2011,0.1256,0.0755,0.1625,0.087,0.0589
0.1011,0.1736,0.0725,0.0613,0.1305,0.0692,0.0784,0.1589,0.0805,0.075,0.227,0.152,0.0486,0.2015,0.1529,0.0471,0.0928,0.0457,0.081,0.0993,0.0183,0.0504,0.0937,0.0433,0.0837,0.1985,0.1148,0.0774,0.1515,0.0741,0.075
0.0979,0.1672,0.0693,0.0708,0.1241,0.0533,0.0913,0.1101,0.0188,0.0636,0.2037,0.1401,0.0584,0.2026,0.1442,0.0507,0.104,0.0533,0.0792,0.0933,0.0141,0.0615,0.0961,0.0346,0.0774,0.1903,0.1129,0.0723,0.1419,0.0696,0.0787
0.0845,0.2222,0.1377,0.0689,0.0893,0.0204,0.085,0.1154,0.0304,0.0562,0.3304,0.2742,0.0587,0.2013,0.1426,0.0516,0.0817,0.0301,0.0874,0.1429,0.0555,0.0533,0.0565,0.0032,0.0974,0.2378,0.1404,0.0613,0.1649,0.1036,0.0774
0.0726,0.144,0.0714,0.0652,0.0998,0.0346,0.09,0.0982,0.0082,0.065,0.1985,0.1335,0.0578,0.1798,0.122,0.0557,0.0763,0.0206,0.0858,0.1469,0.0611,0.056,0.0653,0.0093,0.0832,0.2051,0.1219,0.08,0.149,0.069,0.0826
0.0924,0.1514,0.059,0.061,0.1054,0.0444,0.0747,0.0974,0.0227,0.0605,0.1814,0.1209,0.0438,0.1805,0.1367,0.0491,0.0758,0.0267,0.0861,0.1158,0.0297,0.0576,0.0909,0.0333,0.0766,0.1874,0.1108,0.0758,0.1459,0.0701,0.0805
0.0924,0.2462,0.1538,0.0586,0.1391,0.0805,0.0953,0.0982,0.0029,0.0594,0.2001,0.1407,0.0594,0.2493,0.1899,0.065,0.1476,0.0826,0.0726,0.1492,0.0766,0.0655,0.1075,0.042,0.0847,0.2042,0.1195,0.0766,0.153,0.0764,0.0797
0.0908,0.1665,0.0757,0.0644,0.1264,0.062,0.0864,0.085,-0.0014,0.069,0.217,0.148,0.0499,0.1825,0.1326,0.0512,0.0993,0.0481,0.0837,0.1268,0.0431,0.0613,0.097,0.0357,0.0839,0.2019,0.118,0.0771,0.1374,0.0603,0.0723
0.0958,0.1504,0.0546,0.0652,0.127,0.0618,0.0924,0.1025,0.0101,0.07,0.2038,0.1338,0.0502,0.1928,0.1426,0.051,0.0766,0.0256,0.0905,0.1341,0.0436,0.0584,0.1049,0.0465,0.0887,0.2191,0.1304,0.0729,0.1565,0.0836,0.1095
