H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0731,0.1558,0.0827,0.0702,0.0874,0.0172,0.0762,0.0791,0.0029,0.0602,0.1683,0.1081,0.0567,0.2538,0.1971,0.0808,0.1265,0.0457,0.043,0.0966,0.0536,0.0733,0.1063,0.033,0.0847,0.0749,-0.0098,0.0781,0.1772,0.0991,0.0496
0.0699,0.1513,0.0814,0.0749,0.0704,-0.0045,0.0699,0.1011,0.0312,0.0623,0.1715,0.1092,0.0612,0.2846,0.2234,0.0773,0.1356,0.0583,0.0512,0.0795,0.0283,0.067,0.1114,0.0444,0.0907,0.068,-0.0227,0.0665,0.1634,0.0969,0.0459
0.0712,0.1104,0.0392,0.0681,0.0805,0.0124,0.0649,0.0786,0.0137,0.0712,0.1532,0.082,0.0464,0.2453,0.1989,0.0784,0.1549,0.0765,0.0612,0.0758,0.0146,0.0757,0.1217,0.046,0.1011,0.0934,-0.0077,0.0686,0.1682,0.0996,0.0517
0.1105,0.1798,0.0693,0.0697,0.0998,0.0301,0.0929,0.137,0.0441,0.0615,0.1409,0.0794,0.0591,0.2791,0.22,0.0779,0.1375,0.0596,0.0768,0.078,0.0012,0.0818,0.1259,0.0441,0.0902,0.1095,0.0193,0.0733,0.1745,0.1012,0.071
0.1124,0.2178,0.1054,0.0752,0.0842,0.009,0.0739,0.1296,0.0557,0.0631,0.1723,0.1092,0.0691,0.2883,0.2192,0.0771,0.1599,0.0828,0.0754,0.0731,-0.0023,0.0823,0.1396,0.0573,0.1116,0.1129,0.0013,0.0868,0.1901,0.1033,0.0581
0.1147,0.1864,0.0717,0.0681,0.0782,0.0101,0.0728,0.0763,0.0035,0.0607,0.1475,0.0868,0.0596,0.2414,0.1818,0.0829,0.1591,0.0762,0.066,0.0724,0.0064,0.095,0.1233,0.0283,0.1095,0.1525,0.043,0.0757,0.1661,0.0904,0.067
0.1071,0.1693,0.0622,0.0641,0.043,-0.0211,0.0794,0.1113,0.0319,0.0781,0.4934,0.4153,0.0784,0.372,0.2936,0.0997,0.1282,0.0285,0.0546,0.079,0.0244,0.09,0.1254,0.0354,0.0994,0.0883,-0.0111,0.0844,0.1769,0.0925,0.0662
0.1129,0.14,0.0271,0.0731,0.1048,0.0317,0.0726,0.0758,0.0032,0.1029,0.1894,0.0865,0.0546,0.3324,0.2778,0.1124,0.1404,0.028,0.0781,0.1207,0.0426,0.076,0.0919,0.0159,0.1042,0.1287,0.0245,0.0715,0.1508,0.0793,0.0567
0.0844,0.1344,0.05,0.0807,0.0879,0.0072,0.0747,0.0718,-0.0029,0.1081,0.0941,-0.014,0.0591,0.3361,0.277,0.0935,0.1455,0.052,0.0623,0.1085,0.0462,0.0823,0.1098,0.0275,0.0865,0.121,0.0345,0.0512,0.1634,0.1122,0.0272
0.1039,0.1239,0.02,0.0712,0.0981,0.0269,0.082,0.0625,-0.0195,0.0979,0.0904,-0.0075,0.0534,0.2735,0.2201,0.0937,0.128,0.0343,0.0747,0.1022,0.0275,0.0884,0.0969,0.0085,0.0921,0.1032,0.0111,0.0699,0.1729,0.103,0.052
0.0984,0.1585,0.0601,0.0674,0.042,-0.0254,0.0668,0.1307,0.0639,0.0641,0.3753,0.3112,0.0591,0.2873,0.2282,0.0871,0.1367,0.0496,0.0578,0.0737,0.0159,0.0842,0.1004,0.0162,0.0884,0.0897,0.0013,0.0942,0.4388,0.3446,0.0699
0.1205,0.151,0.0305,0.0625,0.1039,0.0414,0.0892,0.0507,-0.0385,0.0739,0.1485,0.0746,0.0794,0.2422,0.1628,0.0926,0.1301,0.0375,0.0607,0.0864,0.0257,0.0675,0.085,0.0175,0.1045,0.1143,0.0098,0.0573,0.1629,0.1056,0.076
0.1089,0.1545,0.0456,0.0639,0.0491,-0.0148,0.0826,0.0992,0.0166,0.0998,0.0952,-0.0046,0.0602,0.2457,0.1855,0.0842,0.1557,0.0715,0.0491,0.1381,0.089,0.0665,0.1813,0.1148,0.0947,0.1039,0.0092,0.0681,0.1743,0.1062,0.0393
0.1097,0.1463,0.0366,0.0628,0.0612,-0.0016,0.0773,0.0863,0.009,0.0973,0.1121,0.0148,0.0636,0.2375,0.1739,0.0792,0.098,0.0188,0.0602,0.0919,0.0317,0.0712,0.1008,0.0296,0.0995,0.0968,-0.0027,0.0692,0.1598,0.0906,0.0486
0.0973,0.1284,0.0311,0.067,0.0752,0.0082,0.0787,0.0747,-0.004,0.1191,0.1016,-0.0175,0.0557,0.2552,0.1995,0.0826,0.1407,0.0581,0.0488,0.0903,0.0415,0.0741,0.0995,0.0254,0.1024,0.0876,-0.0148,0.0668,0.1495,0.0827,0.0657
0.105,0.1408,0.0358,0.066,0.079,0.013,0.0747,0.0761,0.0014,0.0686,0.114,0.0454,0.0594,0.2407,0.1813,0.0892,0.1715,0.0823,0.0496,0.0642,0.0146,0.0884,0.1507,0.0623,0.1045,0.0802,-0.0243,0.0631,0.1529,0.0898,0.0446
0.1105,0.1302,0.0197,0.0639,0.075,0.0111,0.086,0.0675,-0.0185,0.1267,0.1021,-0.0246,0.0597,0.2405,0.1808,0.0952,0.1327,0.0375,0.0573,0.0843,0.027,0.0818,0.1016,0.0198,0.0921,0.0736,-0.0185,0.0805,0.1695,0.089,0.0575
0.1158,0.2125,0.0967,0.0639,0.1301,0.0662,0.042,0.0647,0.0227,0.0791,0.1535,0.0744,0.0683,0.239,0.1707,0.0955,0.1245,0.029,0.0594,0.0938,0.0344,0.0794,0.1103,0.0309,0.1,0.0707,-0.0293,0.0728,0.1603,0.0875,0.0522
