H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1164,0.3285,0.2121,0.0781,0.3782,0.3001,0.1201,0.0987,-0.0214,0.0956,0.5529,0.4573,0.062,0.4187,0.3567,0.1053,0.189,0.0837,0.1492,0.0922,-0.057,0.1067,0.1345,0.0278,0.1077,0.1737,0.066,0.1212,1.3101,1.1889,0.1185
0.0971,0.2464,0.1493,0.0913,0.612,0.5207,0.1022,0.141,0.0388,0.0908,1.1152,1.0244,0.0594,0.4197,0.3603,0.1342,0.6301,0.4959,0.1222,0.1373,0.0151,0.0993,0.2748,0.1755,0.1064,0.1848,0.0784,0.1681,0.4525,0.2844,0.1106
0.1254,0.3594,0.234,0.0964,0.1796,0.0832,0.113,0.1093,-0.0037,0.1096,0.8258,0.7162,0.0663,0.3454,0.2791,0.1246,0.2078,0.0832,0.151,0.0911,-0.0599,0.1122,0.1624,0.0502,0.0913,0.1668,0.0755,0.1222,0.7765,0.6543,0.1032
0.1088,0.5642,0.4554,0.1006,0.1534,0.0528,0.1283,0.0887,-0.0396,0.1038,0.7741,0.6703,0.0824,0.4018,0.3194,0.1238,0.1975,0.0737,0.1658,0.1173,-0.0485,0.1119,0.1919,0.08,0.1156,0.171,0.0554,0.1433,0.3498,0.2065,0.1301
0.1043,0.3562,0.2519,0.0832,0.8633,0.7801,0.1238,0.0818,-0.042,0.0927,0.9332,0.8405,0.0655,0.4308,0.3653,0.1035,0.2297,0.1262,0.1458,0.0917,-0.0541,0.1009,0.168,0.0671,0.0977,0.1969,0.0992,0.1555,0.3483,0.1928,0.0945
0.1106,0.4264,0.3158,0.0721,0.3901,0.318,0.1344,0.1301,-0.0043,0.0975,0.6197,0.5222,0.0668,0.3527,0.2859,0.1032,0.1811,0.0779,0.1349,0.1004,-0.0345,0.1053,0.1333,0.028,0.1043,0.204,0.0997,0.1478,0.3773,0.2295,0.1072
0.1098,0.4686,0.3588,0.085,0.2418,0.1568,0.117,0.1088,-0.0082,0.0821,0.7075,0.6254,0.0644,0.3939,0.3295,0.1096,0.2028,0.0932,0.1415,0.0998,-0.0417,0.1123,0.133,0.0207,0.1246,0.171,0.0464,0.1307,0.338,0.2073,0.0985
0.0887,0.3493,0.2606,0.0985,0.1714,0.0729,0.0953,0.1064,0.0111,0.0839,0.5911,0.5072,0.0668,0.3387,0.2719,0.1019,0.1824,0.0805,0.1433,0.0964,-0.0469,0.1106,0.1286,0.018,0.1169,0.1546,0.0377,0.1351,0.3129,0.1778,0.0905
0.1206,0.1767,0.0561,0.0898,0.2157,0.1259,0.1362,0.1219,-0.0143,0.0758,0.4785,0.4027,0.0639,0.3603,0.2964,0.1035,0.1779,0.0744,0.1199,0.1046,-0.0153,0.0969,0.1067,0.0098,0.1219,0.1472,0.0253,0.142,0.31,0.168,0.0903
0.0916,0.1662,0.0746,0.0948,0.3115,0.2167,0.018,0.0275,0.0095,0.0789,0.9241,0.8452,0.0531,0.4372,0.3841,0.0682,0.1289,0.0607,0.1342,0.126,-0.0082,0.0991,0.097,-0.0021,0.1233,0.1455,0.0222,0.1146,0.2945,0.1799,0.0945
