H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.124,0.1574,0.0334,0.0979,0.1504,0.0525,0.0852,0.8344,0.7492,0.0934,0.3471,0.2537,0.0889,0.7208,0.6319,0.0778,0.2653,0.1875,0.0741,0.1728,0.0987,0.0936,0.2603,0.1667,0.0749,0.1849,0.11,0.0931,0.2465,0.1534,0.0828
0.0995,0.2439,0.1444,0.0902,0.3437,0.2535,0.0747,0.0813,0.0066,0.0871,0.6847,0.5976,0.066,0.3196,0.2536,0.086,0.1578,0.0718,0.0554,0.0835,0.0281,0.0881,0.1892,0.1011,0.0559,0.2263,0.1704,0.0702,0.7536,0.6834,0.1137
0.096,0.2634,0.1674,0.1,0.2696,0.1696,0.0942,0.1238,0.0296,0.1097,0.4103,0.3006,0.0718,0.4084,0.3366,0.1011,0.147,0.0459,0.0886,0.0953,0.0067,0.0915,0.192,0.1005,0.0702,0.1883,0.1181,0.0929,0.2233,0.1304,0.0744
0.1134,0.1674,0.054,0.0992,0.2124,0.1132,0.0855,0.0836,-0.0019,0.113,0.4896,0.3766,0.067,0.6636,0.5966,0.0868,0.1889,0.1021,0.0662,0.1098,0.0436,0.1084,0.1359,0.0275,0.0654,0.1696,0.1042,0.0762,0.2019,0.1257,0.0723
0.0992,0.2088,0.1096,0.0786,0.1989,0.1203,0.0829,0.0773,-0.0056,0.1022,0.4611,0.3589,0.0747,0.3232,0.2485,0.0892,0.1705,0.0813,0.0908,0.085,-0.0058,0.0903,0.1566,0.0663,0.0522,0.1709,0.1187,0.0939,0.2597,0.1658,0.0641
0.119,0.3821,0.2631,0.0747,0.1676,0.0929,0.0857,0.1379,0.0522,0.149,0.9897,0.8407,0.0868,0.4031,0.3163,0.1045,0.2084,0.1039,0.09,0.0956,0.0056,0.1034,0.133,0.0296,0.0755,0.1675,0.092,0.0989,0.2742,0.1753,0.0718
0.0926,0.1598,0.0672,0.1063,0.2181,0.1118,0.0676,0.0639,-0.0037,0.1356,0.6743,0.5387,0.0878,0.2873,0.1995,0.0905,0.1623,0.0718,0.0781,0.0814,0.0033,0.0995,0.1331,0.0336,0.0631,0.1512,0.0881,0.0815,0.2024,0.1209,0.0718
0.0981,0.2085,0.1104,0.0752,0.2021,0.1269,0.0733,0.0749,0.0016,0.0865,1.0205,0.934,0.0617,0.2627,0.201,0.095,0.167,0.072,0.0723,0.2021,0.1298,0.0101,0.0505,0.0404,0.0499,0.4797,0.4298,0.0997,0.2491,0.1494,0.0733
0.1111,0.2716,0.1605,0.1037,0.1913,0.0876,0.0683,0.0744,0.0061,0.0805,0.5227,0.4422,0.0639,0.2921,0.2282,0.0837,0.1755,0.0918,0.0849,0.1488,0.0639,0.0852,0.1169,0.0317,0.0573,0.1723,0.115,0.0836,0.2602,0.1766,0.0712
0.1037,0.1933,0.0896,0.1124,0.2182,0.1058,0.0842,0.0828,-0.0014,0.0718,0.3141,0.2423,0.0604,0.4861,0.4257,0.1027,0.2723,0.1696,0.0712,0.2765,0.2053,0.0852,0.1027,0.0175,0.0834,0.2039,0.1205,0.0699,0.2138,0.1439,0.081
0.0921,0.2086,0.1165,0.0765,0.1818,0.1053,0.0745,0.0697,-0.0048,0.0803,0.3105,0.2302,0.0639,0.2336,0.1697,0.1005,0.8476,0.7471,0.0844,0.1394,0.055,0.1024,0.1167,0.0143,0.0757,0.1791,0.1034,0.0995,0.2112,0.1117,0.0934
0.0989,0.1547,0.0558,0.091,0.1762,0.0852,0.0475,0.1061,0.0586,0.0884,0.3682,0.2798,0.0586,0.4666,0.408,0.0705,0.1747,0.1042,0.0768,0.1067,0.0299,0.1089,0.1345,0.0256,0.0554,0.1498,0.0944,0.0942,0.213,0.1188,0.0878
0.1021,0.2405,0.1384,0.0944,0.1546,0.0602,0.0784,0.0945,0.0161,0.0823,0.7487,0.6664,0.0773,1.2917,1.2144,0.1045,0.215,0.1105,0.0773,0.0835,0.0062,0.1,0.1193,0.0193,0.0617,0.1445,0.0828,0.0871,0.2038,0.1167,0.0776
0.1105,0.1363,0.0258,0.0876,0.2145,0.1269,0.0773,0.224,0.1467,0.0388,0.5293,0.4905,0.0733,0.2646,0.1913,0.0879,0.1755,0.0876,0.0665,0.0753,0.0088,0.095,0.1275,0.0325,0.072,0.1538,0.0818,0.0886,0.1985,0.1099,0.0707
0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0.0997,0.2238,0.1241,0.0712,0.159,0.0878,0.0918,0.0839,-0.0079,0.0894,0.4821,0.3927,0.081,0.3213,0.2403,0.0884,0.1995,0.1111,0.0889,0.1106,0.0217,0.1137,0.1285,0.0148,0.0646,0.1664,0.1018,0.0902,0.2322,0.142,0.0749
0.1079,0.1513,0.0434,0.1282,0.1786,0.0504,0.0789,0.0683,-0.0106,0.0874,0.2762,0.1888,0.0868,0.291,0.2042,0.1069,0.1708,0.0639,0.0892,0.1072,0.018,0.0836,0.1264,0.0428,0.0736,0.1635,0.0899,0.0902,0.2043,0.1141,0.0881
0.1245,0.1869,0.0624,0.1137,0.2374,0.1237,0.0802,0.0868,0.0066,0.0797,0.2247,0.145,0.0544,0.4761,0.4217,0.0924,0.1995,0.1071,0.0749,0.1256,0.0507,0.1171,0.1369,0.0198,0.0625,0.1783,0.1158,0.1079,0.2133,0.1054,0.0926
0.1045,0.1192,0.0147,0.0823,0.1847,0.1024,0.0855,0.0641,-0.0214,0.0776,0.2809,0.2033,0.0784,0.3097,0.2313,0.1043,0.1734,0.0691,0.0815,0.109,0.0275,0.0981,0.123,0.0249,0.0596,0.1601,0.1005,0.096,0.2293,0.1333,0.0857
0.1158,0.1656,0.0498,0.0813,0.185,0.1037,0.0895,0.0826,-0.0069,0.0816,0.642,0.5604,0.1005,1.4108,1.3103,0.1187,0.2176,0.0989,0.0686,0.1702,0.1016,0.0689,0.0774,0.0085,0.0752,0.1765,0.1013,0.0915,0.2594,0.1679,0.0842
0.1192,0.3306,0.2114,0.0823,0.2036,0.1213,0.0755,0.0599,-0.0156,0.0918,0.268,0.1762,0.0828,0.283,0.2002,0.1097,0.1841,0.0744,0.0857,0.1003,0.0146,0.0921,0.1222,0.0301,0.0499,0.1477,0.0978,0.0878,0.2283,0.1405,0.1234
0.1018,0.2025,0.1007,0.1132,0.2599,0.1467,0.0652,0.1045,0.0393,0.0778,0.8323,0.7545,0.0863,0.2831,0.1968,0.0921,0.1744,0.0823,0.086,0.1623,0.0763,0.0768,0.0721,-0.0047,0.0612,0.1685,0.1073,0.0813,0.2618,0.1805,0.0894
0.1108,0.2721,0.1613,0.0915,0.2018,0.1103,0.0968,0.0675,-0.0293,0.0789,0.2606,0.1817,0.0944,0.4518,0.3574,0.0926,0.2042,0.1116,0.0707,0.2422,0.1715,0.0588,0.0713,0.0125,0.0868,1.1587,1.0719,0.0815,0.6586,0.5771,0.1118
0.1195,0.1825,0.063,0.0905,0.1723,0.0818,0.0684,0.0549,-0.0135,0.0977,0.7111,0.6134,0.0749,0.3722,0.2973,0.0605,0.152,0.0915,0.072,0.094,0.022,0.0781,0.1077,0.0296,0.0591,0.191,0.1319,0.0686,0.2156,0.147,0.0726
0.1029,0.1635,0.0606,0.0828,0.1561,0.0733,0.085,0.0591,-0.0259,0.08,0.243,0.163,0.0712,0.2309,0.1597,0.1227,0.1831,0.0604,0.0784,0.1241,0.0457,0.1066,0.0947,-0.0119,0.076,0.1659,0.0899,0.0834,0.1769,0.0935,0.1087
