H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0655,0.1694,0.1039,0.0578,0.0985,0.0407,0.0486,0.1186,0.07,0.0634,0.2647,0.2013,0.0998,0.6448,0.545,0.0644,0.212,0.1476,0.052,0.0772,0.0252,0.0702,0.0935,0.0233,0.0599,0.1615,0.1016,0.0584,0.1937,0.1353,0.0657
0.0708,0.4512,0.3804,0.0467,0.0707,0.024,0.0573,0.131,0.0737,0.0489,0.2025,0.1536,0.0539,0.3569,0.303,0.0515,0.1671,0.1156,0.0636,0.0898,0.0262,0.0723,0.0932,0.0209,0.0665,0.1665,0.1,0.066,0.1841,0.1181,0.0523
0.0755,0.2422,0.1667,0.0531,0.093,0.0399,0.051,0.1157,0.0647,0.0557,0.2423,0.1866,0.0533,0.3577,0.3044,0.0533,0.1703,0.117,0.0613,0.1192,0.0579,0.0613,0.06,-0.0013,0.0505,0.1735,0.123,0.0602,0.1942,0.134,0.0502
0.0697,0.171,0.1013,0.0502,0.1188,0.0686,0.0412,0.0985,0.0573,0.0594,0.2494,0.19,0.043,0.3754,0.3324,0.0552,0.2394,0.1842,0.0626,0.1134,0.0508,0.0788,0.0521,-0.0267,0.0547,0.1946,0.1399,0.0631,0.1715,0.1084,0.0586
0.0655,0.228,0.1625,0.047,0.084,0.037,0.0502,0.1115,0.0613,0.0652,0.2278,0.1626,0.0723,0.4344,0.3621,0.0576,0.2046,0.147,0.0676,0.1566,0.089,0.0858,0.1054,0.0196,0.0565,0.1895,0.133,0.065,0.1961,0.1311,0.0552
0.0642,0.389,0.3248,0.0444,0.0911,0.0467,0.0615,0.1135,0.052,0.0681,0.252,0.1839,0.0483,0.4049,0.3566,0.061,0.2012,0.1402,0.0723,0.1086,0.0363,0.0747,0.0803,0.0056,0.0536,0.1663,0.1127,0.07,0.1979,0.1279,0.0547
0.08,0.2092,0.1292,0.0547,0.1115,0.0568,0.047,0.094,0.047,0.0663,0.2362,0.1699,0.0481,0.3958,0.3477,0.0634,0.1896,0.1262,0.0692,0.1094,0.0402,0.0811,0.0576,-0.0235,0.0616,0.178,0.1164,0.071,0.1791,0.1081,0.0597
0.0758,0.1723,0.0965,0.0549,0.1053,0.0504,0.0481,0.0985,0.0504,0.0673,0.2204,0.1531,0.0531,0.4076,0.3545,0.0602,0.2193,0.1591,0.0594,0.1073,0.0479,0.065,0.0975,0.0325,0.0518,0.1624,0.1106,0.0739,0.1809,0.107,0.0642
0.0705,0.1654,0.0949,0.0544,0.0787,0.0243,0.052,0.1296,0.0776,0.0636,0.2188,0.1552,0.0623,0.474,0.4117,0.0581,0.2001,0.142,0.0644,0.121,0.0566,0.0729,0.036,-0.0369,0.0597,0.1898,0.1301,0.0763,0.1952,0.1189,0.066
0.0771,0.1873,0.1102,0.0586,0.109,0.0504,0.0594,0.0959,0.0365,0.0652,0.1921,0.1269,0.0634,0.3788,0.3154,0.0528,0.179,0.1262,0.0681,0.1144,0.0463,0.0731,0.0967,0.0236,0.0681,0.1615,0.0934,0.0702,0.1891,0.1189,0.0647
0.0744,0.1965,0.1221,0.0552,0.0996,0.0444,0.0589,0.1239,0.065,0.062,0.2227,0.1607,0.0533,0.392,0.3387,0.0565,0.1795,0.123,0.0734,0.1257,0.0523,0.0792,0.0803,0.0011,0.0549,0.1655,0.1106,0.0705,0.1918,0.1213,0.0697
