H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0721,0.1694,0.0973,0.0578,0.1151,0.0573,0.0423,0.0996,0.0573,0.0702,0.2428,0.1726,0.0457,0.3448,0.2991,0.0504,0.1481,0.0977,0.0557,0.0967,0.041,0.0708,0.073,0.0022,0.0473,0.1441,0.0968,0.0578,0.1611,0.1033,0.0702
0.0692,0.1267,0.0575,0.0586,0.0982,0.0396,0.0439,0.0954,0.0515,0.0618,0.1779,0.1161,0.0555,0.3174,0.2619,0.0565,0.1561,0.0996,0.0388,0.1144,0.0756,0.0688,0.0286,-0.0402,0.0624,0.2239,0.1615,0.0623,0.263,0.2007,0.0528
0.0705,0.1195,0.049,0.0499,0.1032,0.0533,0.0481,0.0896,0.0415,0.0552,0.1718,0.1166,0.0586,0.3297,0.2711,0.0568,0.1532,0.0964,0.0547,0.1231,0.0684,0.0677,0.0521,-0.0156,0.0574,0.1508,0.0934,0.062,0.1635,0.1015,0.0694
0.0805,0.1403,0.0598,0.052,0.1246,0.0726,0.0467,0.0663,0.0196,0.0496,0.1839,0.1343,0.0504,0.2956,0.2452,0.0525,0.1927,0.1402,0.0607,0.1286,0.0679,0.0626,0.0515,-0.0111,0.0724,0.1798,0.1074,0.0634,0.1699,0.1065,0.0562
0.0789,0.2419,0.163,0.062,0.1288,0.0668,0.0444,0.0864,0.042,0.0576,0.2399,0.1823,0.0568,0.3332,0.2764,0.0679,0.193,0.1251,0.0668,0.1286,0.0618,0.0694,0.0433,-0.0261,0.0808,0.1869,0.1061,0.0639,0.1728,0.1089,0.0639
0.0829,0.1187,0.0358,0.0615,0.1117,0.0502,0.0565,0.0927,0.0362,0.061,0.1887,0.1277,0.0597,0.3579,0.2982,0.0663,0.1996,0.1333,0.0673,0.1331,0.0658,0.0771,0.116,0.0389,0.0378,0.1748,0.137,0.0679,0.1976,0.1297,0.0544
0.0755,0.1264,0.0509,0.0518,0.1265,0.0747,0.0525,0.0802,0.0277,0.0586,0.1768,0.1182,0.0568,0.3137,0.2569,0.0594,0.1801,0.1207,0.0718,0.1566,0.0848,0.0652,0.0177,-0.0475,0.0713,0.1687,0.0974,0.0731,0.1815,0.1084,0.0618
0.0853,0.2153,0.13,0.0441,0.2489,0.2048,0.0552,0.1568,0.1016,0.0552,0.2499,0.1947,0.0531,0.3234,0.2703,0.052,0.1629,0.1109,0.0671,0.1387,0.0716,0.0716,0.0344,-0.0372,0.0655,0.1584,0.0929,0.0734,0.1749,0.1015,0.0562
0.0766,0.1093,0.0327,0.056,0.1236,0.0676,0.0436,0.0832,0.0396,0.0555,0.1861,0.1306,0.0597,0.3213,0.2616,0.0628,0.1987,0.1359,0.0602,0.1289,0.0687,0.0742,0.0473,-0.0269,0.084,0.1703,0.0863,0.0721,0.1723,0.1002,0.0581
0.0861,0.2243,0.1382,0.0496,0.1175,0.0679,0.0631,0.0711,0.008,0.0499,0.1816,0.1317,0.0504,0.3031,0.2527,0.0525,0.1805,0.128,0.0584,0.129,0.0706,0.0737,0.0711,-0.0026,0.0718,0.147,0.0752,0.0792,0.1752,0.096,0.062
